seuil,code,classe,famille,points,proches,pct
100,RES-318,RR,RES-*,83,1,1.2
100,RES-95,RR,RES-*,81,1,1.2
100,RES-1010,RR,RES-*,84,1,1.2
100,RES-93,RR,RES-*,83,1,1.2
100,RES-631,RR,RES-*,78,1,1.3
100,RES-954,RR,RES-*,75,1,1.3
100,RES-764,RR,RES-*,156,2,1.3
100,RES-28,RR,RES-*,78,1,1.3
100,RES-104,RR,RES-*,77,1,1.3
100,RES-171,RR,RES-*,77,1,1.3
100,RES-819,RR,RES-*,79,1,1.3
100,RES-736,RR,RES-*,70,1,1.4
100,RES-1013,RR,RES-*,72,1,1.4
100,RES-821,RR,RES-*,73,1,1.4
100,RES-647,RR,RES-*,73,1,1.4
100,RES-266,RR,RES-*,73,1,1.4
100,RES-102,RR,RES-*,72,1,1.4
100,RES-91,RR,RES-*,74,1,1.4
100,RES-760,RR,RES-*,71,1,1.4
100,RES-520,RR,RES-*,71,1,1.4
100,RES-344,RR,RES-*,65,1,1.5
100,RES-595,RR,RES-*,67,1,1.5
100,RES-27,RR,RES-*,66,1,1.5
100,RES-77,RR,RES-*,66,1,1.5
100,RES-889,RR,RES-*,65,1,1.5
100,RES-112,RR,RES-*,66,1,1.5
100,RES-273,RR,RES-*,64,1,1.6
100,RES-888,RR,RES-*,61,1,1.6
100,RES-45,RR,RES-*,129,2,1.6
100,RES-862,RR,RES-*,127,2,1.6
100,RES-794,RR,RES-*,63,1,1.6
100,RES-214,RR,RES-*,60,1,1.7
100,RES-804,RR,RES-*,60,1,1.7
100,RES-851,RR,RES-*,59,1,1.7
100,RES-480,RR,RES-*,58,1,1.7
100,RES-661,RR,RES-*,56,1,1.8
100,RES-69,RR,RES-*,56,1,1.8
100,RES-931,RR,RES-*,57,1,1.8
100,RES-729,RR,RES-*,111,2,1.8
100,RES-883,RR,RES-*,109,2,1.8
100,RES-856,RR,RES-*,110,2,1.8
100,RES-350,RR,RES-*,56,1,1.8
100,RES-72,RR,RES-*,57,1,1.8
100,RES-332,RR,RES-*,57,1,1.8
100,RES-814,RR,RES-*,57,1,1.8
100,RES-640,RR,RES-*,54,1,1.9
100,RES-336,RR,RES-*,54,1,1.9
100,GN N0014 1,RN,GN N*,53,1,1.9
100,RES-817,RR,RES-*,52,1,1.9
100,RES-335,RR,RES-*,53,1,1.9
100,RES-751,RR,RES-*,161,3,1.9
100,RES-901,RR,RES-*,54,1,1.9
100,RES-609,RR,RES-*,104,2,1.9
100,RES-207,RR,RES-*,50,1,2.0
100,RES-589,RR,RES-*,51,1,2.0
100,RES-627,RR,RES-*,51,1,2.0
100,RES-658,RR,RES-*,47,1,2.1
100,RES-257,RR,RES-*,146,3,2.1
100,RES-519,RR,RES-*,95,2,2.1
100,RES-366,RR,RES-*,46,1,2.2
100,RES-815,RR,RES-*,46,1,2.2
100,RES-976,RR,RES-*,93,2,2.2
100,RES-117,RR,RES-*,45,1,2.2
100,RES-881,RR,RES-*,91,2,2.2
100,RES-465,RR,RES-*,45,1,2.2
100,RES-839,RR,RES-*,87,2,2.3
100,RES-444,RR,RES-*,43,1,2.3
100,RES-579,RR,RES-*,44,1,2.3
100,RES-200,RR,RES-*,43,1,2.3
100,RES-1012,RR,RES-*,128,3,2.3
100,RES-925,RR,RES-*,84,2,2.4
100,RES-659,RR,RES-*,41,1,2.4
100,RES-668,RR,RES-*,42,1,2.4
100,RES-286,RR,RES-*,210,5,2.4
100,GN N0039 1-1570,RN,GN N*,85,2,2.4
100,RES-160,RR,RES-*,123,3,2.4
100,RES-454,RR,RES-*,42,1,2.4
100,RES-486,RR,RES-*,169,4,2.4
100,RES-927,RR,RES-*,41,1,2.4
100,RES-360,RR,RES-*,41,1,2.4
100,RES-321,RR,RES-*,81,2,2.5
100,RES-744,RR,RES-*,79,2,2.5
100,RES-636,RR,RES-*,40,1,2.5
100,RES-591,RR,RES-*,40,1,2.5
100,RES-601,RR,RES-*,114,3,2.6
100,RES-750,RR,RES-*,38,1,2.6
100,RES-279,RR,RES-*,39,1,2.6
100,RES-169,RR,RES-*,153,4,2.6
100,RES-869,RR,RES-*,77,2,2.6
100,RES-828,RR,RES-*,38,1,2.6
100,RES-308,RR,RES-*,38,1,2.6
100,RES-473,RR,RES-*,117,3,2.6
100,RES-121,RR,RES-*,38,1,2.6
100,RES-66,RR,RES-*,38,1,2.6
100,RES-145,RR,RES-*,75,2,2.7
100,RES-351,RR,RES-*,74,2,2.7
100,RES-390,RR,RES-*,37,1,2.7
100,RES-48,RR,RES-*,37,1,2.7
100,RES-485,RR,RES-*,110,3,2.7
100,RES-648,RR,RES-*,71,2,2.8
100,RES-963,RR,RES-*,144,4,2.8
100,RES-850,RR,RES-*,71,2,2.8
100,RES-865,RR,RES-*,142,4,2.8
100,RES-533,RR,RES-*,34,1,2.9
100,RES-404,RR,RES-*,34,1,2.9
100,RES-158,RR,RES-*,34,1,2.9
100,RES-907,RR,RES-*,69,2,2.9
100,RES-574,RR,RES-*,35,1,2.9
100,RES-916,RR,RES-*,138,4,2.9
100,RES-115,RR,RES-*,33,1,3.0
100,RES-877,RR,RES-*,164,5,3.0
100,RES-867,RR,RES-*,67,2,3.0
100,RES-550,RR,RES-*,66,2,3.0
100,RES-667,RR,RES-*,33,1,3.0
100,RES-619,RR,RES-*,67,2,3.0
100,RES-650,RR,RES-*,67,2,3.0
100,RES-708,RR,RES-*,32,1,3.1
100,RES-219,RR,RES-*,64,2,3.1
100,RES-900,RR,RES-*,31,1,3.2
100,RES-445,RR,RES-*,63,2,3.2
100,RES-35,RR,RES-*,62,2,3.2
100,RES-189,RR,RES-*,31,1,3.2
100,RES-372,RR,RES-*,31,1,3.2
100,RES-89,RR,RES-*,31,1,3.2
100,RES-857,RR,RES-*,124,4,3.2
100,RES-395,RR,RES-*,60,2,3.3
100,RES-477,RR,RES-*,30,1,3.3
100,RES-868,RR,RES-*,120,4,3.3
100,RES-880,RR,RES-*,152,5,3.3
100,RES-1009,RR,RES-*,60,2,3.3
100,RES-39,RR,RES-*,30,1,3.3
100,RES-691,RR,RES-*,29,1,3.4
100,RES-791,RR,RES-*,177,6,3.4
100,RES-913,RR,RES-*,59,2,3.4
100,RES-225,RR,RES-*,146,5,3.4
100,RES-596,RR,RES-*,29,1,3.4
100,RES-576,RR,RES-*,28,1,3.6
100,RES-944,RR,RES-*,110,4,3.6
100,RES-757,RR,RES-*,28,1,3.6
100,RES-146,RR,RES-*,55,2,3.6
100,RES-570,RR,RES-*,84,3,3.6
100,RES-320,RR,RES-*,82,3,3.7
100,RES-427,RR,RES-*,27,1,3.7
100,RES-752,RR,RES-*,246,9,3.7
100,RES-148,RR,RES-*,27,1,3.7
100,RES-34,RR,RES-*,26,1,3.8
100,RES-702,RR,RES-*,26,1,3.8
100,RES-271,RR,RES-*,53,2,3.8
100,RES-801,RR,RES-*,80,3,3.8
100,RES-155,RR,RES-*,153,6,3.9
100,RES-743,RR,RES-*,25,1,4.0
100,RES-359,RR,RES-*,25,1,4.0
100,RES-315,RR,RES-*,25,1,4.0
100,RES-79,RR,RES-*,201,8,4.0
100,RES-430,RR,RES-*,49,2,4.1
100,RES-852,RR,RES-*,74,3,4.1
100,RES-873,RR,RES-*,123,5,4.1
100,RES-56,RR,RES-*,97,4,4.1
100,RES-391,RR,RES-*,24,1,4.2
100,RES-382,RR,RES-*,24,1,4.2
100,RES-922,RR,RES-*,24,1,4.2
100,RES-60,RR,RES-*,24,1,4.2
100,RES-408,RR,RES-*,46,2,4.3
100,RES-784,RR,RES-*,70,3,4.3
100,RES-282,RR,RES-*,23,1,4.3
100,RES-127,RR,RES-*,186,8,4.3
100,RES-176,RR,RES-*,47,2,4.3
100,RES-369,RR,RES-*,70,3,4.3
100,RES-152,RR,RES-*,23,1,4.3
100,RES-789,RR,RES-*,90,4,4.4
100,RES-460,RR,RES-*,68,3,4.4
100,RES-245,RR,RES-*,179,8,4.5
100,RES-739,RR,RES-*,87,4,4.6
100,RES-538,RR,RES-*,109,5,4.6
100,RES-474,RR,RES-*,43,2,4.7
100,RES-401,RR,RES-*,43,2,4.7
100,RES-723,RR,RES-*,42,2,4.8
100,RES-263,RR,RES-*,21,1,4.8
100,RES-898,RR,RES-*,42,2,4.8
100,RES-80,RR,RES-*,62,3,4.8
100,RES-90,RR,RES-*,42,2,4.8
100,RES-108,RR,RES-*,122,6,4.9
100,RES-132,RR,RES-*,121,6,5.0
100,RES-545,RR,RES-*,20,1,5.0
100,RES-970,RR,RES-*,119,6,5.0
100,RES-914,RR,RES-*,79,4,5.1
100,RES-694,RR,RES-*,39,2,5.1
100,RES-261,RR,RES-*,97,5,5.2
100,RES-423,RR,RES-*,58,3,5.2
100,RES-253,RR,RES-*,116,6,5.2
100,RES-854,RR,RES-*,57,3,5.3
100,RES-500,RR,RES-*,57,3,5.3
100,RES-754,RR,RES-*,38,2,5.3
100,RES-740,RR,RES-*,75,4,5.3
100,RES-156,RR,RES-*,38,2,5.3
100,RES-267,RR,RES-*,129,7,5.4
100,RES-291,RR,RES-*,37,2,5.4
100,RES-671,RR,RES-*,37,2,5.4
100,RES-778,RR,RES-*,235,13,5.5
100,RES-162,RR,RES-*,110,6,5.5
100,RES-21,RR,RES-*,71,4,5.6
100,RES-26,RR,RES-*,90,5,5.6
100,RES-556,RR,RES-*,54,3,5.6
100,RES-664,RR,RES-*,18,1,5.6
100,RES-192,RR,RES-*,18,1,5.6
100,RES-71,RR,RES-*,71,4,5.6
100,RES-13,RR,RES-*,18,1,5.6
100,RES-1004,RR,RES-*,89,5,5.6
100,RES-296,RR,RES-*,35,2,5.7
100,RES-946,RR,RES-*,35,2,5.7
100,RES-509,RR,RES-*,53,3,5.7
100,RES-367,RR,RES-*,35,2,5.7
100,RES-551,RR,RES-*,35,2,5.7
100,RES-767,RR,RES-*,70,4,5.7
100,RES-290,RR,RES-*,68,4,5.9
100,RES-1023,RR,RES-*,51,3,5.9
100,RES-175,RR,RES-*,51,3,5.9
100,RES-1003,RR,RES-*,51,3,5.9
100,RES-389,RR,RES-*,51,3,5.9
100,RES-748,RR,RES-*,17,1,5.9
100,RES-989,RR,RES-*,17,1,5.9
100,RES-455,RR,RES-*,51,3,5.9
100,RES-675,RR,RES-*,17,1,5.9
100,RES-147,RR,RES-*,51,3,5.9
100,RES-15,RR,RES-*,150,9,6.0
100,RES-165,RR,RES-*,182,11,6.0
100,RES-345,RR,RES-*,49,3,6.1
100,RES-439,RR,RES-*,33,2,6.1
100,RES-250,RR,RES-*,145,9,6.2
100,RES-167,RR,RES-*,65,4,6.2
100,RES-223,RR,RES-*,16,1,6.3
100,RES-559,RR,RES-*,111,7,6.3
100,RES-870,RR,RES-*,223,14,6.3
100,RES-309,RR,RES-*,64,4,6.3
100,RES-394,RR,RES-*,32,2,6.3
100,RES-75,RR,RES-*,31,2,6.5
100,RES-718,RR,RES-*,93,6,6.5
100,RES-353,RR,RES-*,31,2,6.5
100,RES-802,RR,RES-*,62,4,6.5
100,RES-413,RR,RES-*,31,2,6.5
100,RES-385,RR,RES-*,46,3,6.5
100,RES-746,RR,RES-*,152,10,6.6
100,RES-42,RR,RES-*,30,2,6.7
100,RES-12,RR,RES-*,15,1,6.7
100,RES-379,RR,RES-*,75,5,6.7
100,RES-459,RR,RES-*,84,6,7.1
100,RES-1025,RR,RES-*,99,7,7.1
100,RES-644,RR,RES-*,28,2,7.1
100,RES-199,RR,RES-*,42,3,7.1
100,RES-383,RR,RES-*,28,2,7.1
100,RES-54,RR,RES-*,14,1,7.1
100,RES-38,RR,RES-*,125,9,7.2
100,RES-264,RR,RES-*,55,4,7.3
100,RES-769,RR,RES-*,55,4,7.3
100,RES-859,RR,RES-*,246,18,7.3
100,RES-560,RR,RES-*,54,4,7.4
100,RES-633,RR,RES-*,27,2,7.4
100,RES-934,RR,RES-*,94,7,7.4
100,RES-1020,RR,RES-*,79,6,7.6
100,RES-776,RR,RES-*,156,12,7.7
100,RES-572,RR,RES-*,26,2,7.7
100,RES-536,RR,RES-*,52,4,7.7
100,RES-300,RR,RES-*,13,1,7.7
100,RES-194,RR,RES-*,115,9,7.8
100,RES-292,RR,RES-*,51,4,7.8
100,RES-86,RR,RES-*,38,3,7.9
100,RES-274,RR,RES-*,38,3,7.9
100,RES-787,RR,RES-*,190,15,7.9
100,RES-475,RR,RES-*,50,4,8.0
100,RES-285,RR,RES-*,25,2,8.0
100,RES-785,RR,RES-*,37,3,8.1
100,RES-227,RR,RES-*,98,8,8.2
100,RES-781,RR,RES-*,98,8,8.2
100,RES-956,RR,RES-*,195,16,8.2
100,RES-213,RR,RES-*,12,1,8.3
100,RES-537,RR,RES-*,205,17,8.3
100,RES-326,RR,RES-*,24,2,8.3
100,RES-135,RR,RES-*,96,8,8.3
100,RES-949,RR,RES-*,96,8,8.3
100,RES-879,RR,RES-*,83,7,8.4
100,RES-134,RR,RES-*,95,8,8.4
100,RES-518,RR,RES-*,59,5,8.5
100,RES-874,RR,RES-*,94,8,8.5
100,RES-31,RR,RES-*,47,4,8.5
100,RES-447,RR,RES-*,35,3,8.6
100,GN N0008 2-1488,RN,GN N*,81,7,8.6
100,RES-248,RR,RES-*,222,19,8.6
100,RES-67,RR,RES-*,128,11,8.6
100,RES-980,RR,RES-*,116,10,8.6
100,RES-237,RR,RES-*,57,5,8.8
100,RES-531,RR,RES-*,146,13,8.9
100,RES-994,RR,RES-*,45,4,8.9
100,RES-164,RR,RES-*,100,9,9.0
100,RES-978,RR,RES-*,66,6,9.1
100,RES-216,RR,RES-*,33,3,9.1
100,RES-955,RR,RES-*,186,17,9.1
100,RES-959,RR,RES-*,65,6,9.2
100,RES-624,RR,RES-*,76,7,9.2
100,RES-774,RR,RES-*,65,6,9.2
100,RES-231,RR,RES-*,65,6,9.2
100,RES-614,RR,RES-*,75,7,9.3
100,RES-203,RR,RES-*,54,5,9.3
100,RES-179,RR,RES-*,202,19,9.4
100,RES-388,RR,RES-*,53,5,9.4
100,RES-88,RR,RES-*,21,2,9.5
100,RES-109,RR,RES-*,63,6,9.5
100,RES-418,RR,RES-*,21,2,9.5
100,RES-172,RR,RES-*,73,7,9.6
100,RES-177,RR,RES-*,146,14,9.6
100,RES-204,RR,RES-*,52,5,9.6
100,RES-212,RR,RES-*,94,9,9.6
100,RES-957,RR,RES-*,73,7,9.6
100,RES-40,RR,RES-*,154,15,9.7
100,RES-8,RR,RES-*,93,9,9.7
100,RES-844,RR,RES-*,41,4,9.8
100,RES-224,RR,RES-*,142,14,9.9
100,RES-29,RR,RES-*,81,8,9.9
100,RES-74,RR,RES-*,10,1,10.0
100,RES-346,RR,RES-*,40,4,10.0
100,RES-205,RR,RES-*,10,1,10.0
100,RES-258,RR,RES-*,177,18,10.2
100,RES-527,RR,RES-*,39,4,10.3
100,RES-402,RR,RES-*,48,5,10.4
100,RES-848,RR,RES-*,86,9,10.5
100,RES-376,RR,RES-*,38,4,10.5
100,RES-586,RR,RES-*,104,11,10.6
100,RES-105,RR,RES-*,93,10,10.8
100,RES-412,RR,RES-*,74,8,10.8
100,RES-974,RR,RES-*,367,40,10.9
100,RES-166,RR,RES-*,100,11,11.0
100,RES-373,RR,RES-*,63,7,11.1
100,RES-173,RR,RES-*,18,2,11.1
100,RES-516,RR,RES-*,9,1,11.1
100,RES-414,RR,RES-*,18,2,11.1
100,RES-222,RR,RES-*,135,15,11.1
100,RES-721,RR,RES-*,35,4,11.4
100,RES-425,RR,RES-*,35,4,11.4
100,RES-910,RR,RES-*,157,18,11.5
100,RES-684,RR,RES-*,52,6,11.5
100,RES-144,RR,RES-*,52,6,11.5
100,RES-876,RR,RES-*,198,23,11.6
100,RES-32,RR,RES-*,179,21,11.7
100,RES-18,RR,RES-*,60,7,11.7
100,RES-722,RR,RES-*,94,11,11.7
100,RES-884,RR,RES-*,17,2,11.8
100,RES-187,RR,RES-*,17,2,11.8
100,RES-448,RR,RES-*,34,4,11.8
100,RES-588,RR,RES-*,85,10,11.8
100,RES-651,RR,RES-*,143,17,11.9
100,RES-63,RR,RES-*,101,12,11.9
100,RES-37,RR,RES-*,100,12,12.0
100,RES-119,RR,RES-*,50,6,12.0
100,RES-153,RR,RES-*,25,3,12.0
100,RES-65,RR,RES-*,108,13,12.0
100,RES-571,RR,RES-*,100,12,12.0
100,RES-103,RR,RES-*,99,12,12.1
100,RES-422,RR,RES-*,49,6,12.2
100,RES-597,RR,RES-*,49,6,12.2
100,RES-451,RR,RES-*,65,8,12.3
100,RES-1018,RR,RES-*,113,14,12.4
100,RES-381,RR,RES-*,24,3,12.5
100,RES-714,RR,RES-*,56,7,12.5
100,RES-797,RR,RES-*,32,4,12.5
100,RES-362,RR,RES-*,8,1,12.5
100,RES-319,RR,RES-*,103,13,12.6
100,RES-564,RR,RES-*,94,12,12.8
100,RES-979,RR,RES-*,309,40,12.9
100,RES-696,RR,RES-*,23,3,13.0
100,RES-23,RR,RES-*,15,2,13.3
100,RES-19,RR,RES-*,90,12,13.3
100,RES-294,RR,RES-*,73,10,13.7
100,RES-113,RR,RES-*,108,15,13.9
100,RES-809,RR,RES-*,36,5,13.9
100,RES-577,RR,RES-*,50,7,14.0
100,RES-1005,RR,RES-*,50,7,14.0
100,RES-847,RR,RES-*,64,9,14.1
100,RES-712,RR,RES-*,49,7,14.3
100,RES-142,RR,RES-*,70,10,14.3
100,RES-269,RR,RES-*,7,1,14.3
100,RES-215,RR,RES-*,56,8,14.3
100,RES-553,RR,RES-*,42,6,14.3
100,RES-593,RR,RES-*,104,15,14.4
100,RES-875,RR,RES-*,69,10,14.5
100,RES-186,RR,RES-*,41,6,14.6
100,RES-732,RR,RES-*,115,17,14.8
100,RES-988,RR,RES-*,54,8,14.8
100,RES-259,RR,RES-*,182,27,14.8
100,RES-961,RR,RES-*,40,6,15.0
100,RES-810,RR,RES-*,151,23,15.2
100,RES-680,RR,RES-*,66,10,15.2
100,RES-6,RR,RES-*,33,5,15.2
100,RES-713,RR,RES-*,85,13,15.3
100,RES-380,RR,RES-*,52,8,15.4
100,RES-634,RR,RES-*,52,8,15.4
100,RES-724,RR,RES-*,71,11,15.5
100,RES-770,RR,RES-*,77,12,15.6
100,RES-150,RR,RES-*,19,3,15.8
100,RES-265,RR,RES-*,38,6,15.8
100,RES-472,RR,RES-*,19,3,15.8
100,RES-674,RR,RES-*,38,6,15.8
100,RES-1,RR,RES-*,63,10,15.9
100,RES-116,RR,RES-*,107,17,15.9
100,RES-951,RR,RES-*,69,11,15.9
100,RES-541,RR,RES-*,50,8,16.0
100,RES-230,RR,RES-*,50,8,16.0
100,RES-236,RR,RES-*,25,4,16.0
100,RES-838,RR,RES-*,67,11,16.4
100,RES-755,RR,RES-*,73,12,16.4
100,RES-717,RR,RES-*,12,2,16.7
100,RES-182,RR,RES-*,30,5,16.7
100,RES-154,RR,RES-*,60,10,16.7
100,RES-662,RR,RES-*,24,4,16.7
100,RES-330,RR,RES-*,162,27,16.7
100,RES-420,RR,RES-*,6,1,16.7
100,RES-122,RR,RES-*,78,13,16.7
100,RES-457,RR,RES-*,42,7,16.7
100,RES-938,RR,RES-*,24,4,16.7
100,RES-374,RR,RES-*,42,7,16.7
100,RES-981,RR,RES-*,66,11,16.7
100,RES-41,RR,RES-*,94,16,17.0
100,RES-386,RR,RES-*,82,14,17.1
100,RES-107,RR,RES-*,64,11,17.2
100,RES-677,RR,RES-*,87,15,17.2
100,RES-558,RR,RES-*,29,5,17.2
100,RES-110,RR,RES-*,29,5,17.2
100,RES-78,RR,RES-*,63,11,17.5
100,RES-683,RR,RES-*,17,3,17.6
100,RES-284,RR,RES-*,17,3,17.6
100,RES-240,RR,RES-*,95,17,17.9
100,RES-649,RR,RES-*,112,20,17.9
100,RES-772,RR,RES-*,67,12,17.9
100,RES-686,RR,RES-*,56,10,17.9
100,RES-823,RR,RES-*,122,22,18.0
100,RES-57,RR,RES-*,122,22,18.0
100,RES-1022,RR,RES-*,44,8,18.2
100,RES-188,RR,RES-*,11,2,18.2
100,RES-673,RR,RES-*,43,8,18.6
100,RES-700,RR,RES-*,48,9,18.8
100,RES-805,RR,RES-*,138,26,18.8
100,RES-363,RR,RES-*,85,16,18.8
100,RES-967,RR,RES-*,127,24,18.9
100,RES-920,RR,RES-*,90,17,18.9
100,RES-295,RR,RES-*,42,8,19.0
100,RES-945,RR,RES-*,21,4,19.0
100,RES-59,RR,RES-*,100,19,19.0
100,RES-140,RR,RES-*,84,16,19.0
100,RES-543,RR,RES-*,89,17,19.1
100,RES-525,RR,RES-*,68,13,19.1
100,RES-985,RR,RES-*,52,10,19.2
100,RES-843,RR,RES-*,67,13,19.4
100,RES-984,RR,RES-*,62,12,19.4
100,RES-68,RR,RES-*,97,19,19.6
100,RES-982,RR,RES-*,97,19,19.6
100,RES-643,RR,RES-*,45,9,20.0
100,RES-498,RR,RES-*,80,16,20.0
100,RES-681,RR,RES-*,10,2,20.0
100,RES-915,RR,RES-*,15,3,20.0
100,RES-1008,RR,RES-*,90,18,20.0
100,RES-749,RR,RES-*,95,19,20.0
100,RES-297,RR,RES-*,5,1,20.0
100,RES-798,RR,RES-*,204,41,20.1
100,RES-584,RR,RES-*,109,22,20.2
100,GN N0041 1,RN,GN N*,49,10,20.4
100,RES-14,RR,RES-*,39,8,20.5
100,RES-542,RR,RES-*,83,17,20.5
100,RES-1021,RR,RES-*,78,16,20.5
100,RES-198,RR,RES-*,44,9,20.5
100,GN N0028 2,RN,GN N*,44,9,20.5
100,RES-43,RR,RES-*,34,7,20.6
100,RES-709,RR,RES-*,102,21,20.6
100,RES-611,RR,RES-*,96,20,20.8
100,RES-489,RR,RES-*,53,11,20.8
100,RES-610,RR,RES-*,67,14,20.9
100,RES-606,RR,RES-*,76,16,21.1
100,RES-660,RR,RES-*,71,15,21.1
100,RES-446,RR,RES-*,66,14,21.2
100,RES-149,RR,RES-*,47,10,21.3
100,RES-30,RR,RES-*,28,6,21.4
100,RES-503,RR,RES-*,51,11,21.6
100,RES-942,RR,RES-*,185,40,21.6
100,RES-528,RR,RES-*,86,19,22.1
100,RES-62,RR,RES-*,27,6,22.2
100,RES-799,RR,RES-*,45,10,22.2
100,RES-313,RR,RES-*,9,2,22.2
100,RES-64,RR,RES-*,44,10,22.7
100,RES-197,RR,RES-*,180,41,22.8
100,RES-249,RR,RES-*,83,19,22.9
100,RES-948,RR,RES-*,108,25,23.1
100,RES-523,RR,RES-*,143,33,23.1
100,RES-52,RR,RES-*,99,23,23.2
100,RES-971,RR,RES-*,30,7,23.3
100,RES-727,RR,RES-*,169,40,23.7
100,RES-417,RR,RES-*,21,5,23.8
100,RES-786,RR,RES-*,168,40,23.8
100,GN N0036 1-1418,RN,GN N*,67,16,23.9
100,RES-966,RR,RES-*,226,54,23.9
100,RES-822,RR,RES-*,50,12,24.0
100,RES-701,RR,RES-*,141,34,24.1
100,RES-299,RR,RES-*,58,14,24.1
100,RES-635,RR,RES-*,33,8,24.2
100,RES-836,RR,RES-*,66,16,24.2
100,RES-996,RR,RES-*,41,10,24.4
100,RES-33,RR,RES-*,61,15,24.6
100,RES-61,RR,RES-*,93,23,24.7
100,RES-775,RR,RES-*,215,53,24.7
100,RES-780,RR,RES-*,113,28,24.8
100,RES-304,RR,RES-*,160,40,25.0
100,RES-566,RR,RES-*,44,11,25.0
100,RES-943,RR,RES-*,20,5,25.0
100,RES-17,RR,RES-*,44,11,25.0
100,RES-792,RR,RES-*,16,4,25.0
100,RES-195,RR,RES-*,28,7,25.0
100,RES-424,RR,RES-*,32,8,25.0
100,RES-594,RR,RES-*,60,15,25.0
100,RES-793,RR,RES-*,151,38,25.2
100,RES-699,RR,RES-*,195,50,25.6
100,RES-280,RR,RES-*,35,9,25.7
100,RES-301,RR,RES-*,45,12,26.7
100,RES-840,RR,RES-*,15,4,26.7
100,RES-698,RR,RES-*,52,14,26.9
100,RES-371,RR,RES-*,48,13,27.1
100,RES-512,RR,RES-*,96,26,27.1
100,RES-766,RR,RES-*,33,9,27.3
100,RES-621,RR,RES-*,69,19,27.5
100,RES-426,RR,RES-*,18,5,27.8
100,RES-613,RR,RES-*,50,14,28.0
100,RES-563,RR,RES-*,100,28,28.0
100,RES-272,RR,RES-*,64,18,28.1
100,RES-7,RR,RES-*,32,9,28.1
100,RES-682,RR,RES-*,103,29,28.2
100,RES-387,RR,RES-*,60,17,28.3
100,RES-604,RR,RES-*,14,4,28.6
100,RES-415,RR,RES-*,7,2,28.6
100,RES-557,RR,RES-*,21,6,28.6
100,RES-361,RR,RES-*,7,2,28.6
100,RES-58,RR,RES-*,91,26,28.6
100,RES-590,RR,RES-*,7,2,28.6
100,RES-288,RR,RES-*,49,14,28.6
100,RES-742,RR,RES-*,38,11,28.9
100,RES-235,RR,RES-*,69,20,29.0
100,RES-846,RR,RES-*,24,7,29.2
100,RES-467,RR,RES-*,27,8,29.6
100,RES-697,RR,RES-*,57,17,29.8
100,RES-561,RR,RES-*,116,35,30.2
100,RES-405,RR,RES-*,33,10,30.3
100,RES-796,RR,RES-*,147,45,30.6
100,RES-678,RR,RES-*,13,4,30.8
100,RES-679,RR,RES-*,26,8,30.8
100,RES-598,RR,RES-*,52,16,30.8
100,RES-638,RR,RES-*,68,21,30.9
100,RES-312,RR,RES-*,42,13,31.0
100,RES-773,RR,RES-*,71,22,31.0
100,GN N0041 2-1435,RN,GN N*,102,32,31.4
100,RES-138,RR,RES-*,73,23,31.5
100,RES-469,RR,RES-*,19,6,31.6
100,RES-676,RR,RES-*,69,22,31.9
100,RES-665,RR,RES-*,31,10,32.3
100,RES-603,RR,RES-*,40,13,32.5
100,RES-782,RR,RES-*,67,22,32.8
100,RES-495,RR,RES-*,42,14,33.3
100,RES-741,RR,RES-*,27,9,33.3
100,RES-368,RR,RES-*,18,6,33.3
100,RES-238,RR,RES-*,9,3,33.3
100,RES-969,RR,RES-*,33,11,33.3
100,RES-641,RR,RES-*,60,20,33.3
100,RES-779,RR,RES-*,178,60,33.7
100,RES-141,RR,RES-*,65,22,33.8
100,RES-710,RR,RES-*,55,19,34.5
100,RES-46,RR,RES-*,55,19,34.5
100,RES-289,RR,RES-*,29,10,34.5
100,RES-693,RR,RES-*,26,9,34.6
100,RES-143,RR,RES-*,66,23,34.8
100,GN N0039 1-1571,RN,GN N*,83,29,34.9
100,RES-567,RR,RES-*,103,36,35.0
100,RES-466,RR,RES-*,97,34,35.1
100,RES-825,RR,RES-*,54,19,35.2
100,RES-972,RR,RES-*,28,10,35.7
100,RES-645,RR,RES-*,39,14,35.9
100,RES-307,RR,RES-*,25,9,36.0
100,RES-932,RR,RES-*,116,42,36.2
100,RES-905,RR,RES-*,52,19,36.5
100,RES-76,RR,RES-*,166,62,37.3
100,RES-476,RR,RES-*,8,3,37.5
100,RES-348,RR,RES-*,61,23,37.7
100,RES-325,RR,RES-*,45,17,37.8
100,RES-44,RR,RES-*,47,18,38.3
100,RES-642,RR,RES-*,49,19,38.8
100,RES-768,RR,RES-*,58,23,39.7
100,RES-663,RR,RES-*,100,40,40.0
100,RES-826,RR,RES-*,119,48,40.3
100,RES-9,RR,RES-*,57,23,40.4
100,GN N0041 2-1434,RN,GN N*,61,25,41.0
100,RES-174,RR,RES-*,51,21,41.2
100,RES-10,RR,RES-*,29,12,41.4
100,RES-1007,RR,RES-*,24,10,41.7
100,RES-753,RR,RES-*,24,10,41.7
100,RES-221,RR,RES-*,19,8,42.1
100,RES-992,RR,RES-*,52,22,42.3
100,RES-490,RR,RES-*,68,29,42.6
100,RES-977,RR,RES-*,104,45,43.3
100,RES-180,RR,RES-*,75,33,44.0
100,RES-1006,RR,RES-*,27,12,44.4
100,RES-111,RR,RES-*,18,8,44.4
100,RES-777,RR,RES-*,76,34,44.7
100,RES-926,RR,RES-*,42,19,45.2
