349						0		16.231	21
350						0		11.219	26
351						0		14.950	28
352						0		12.994	29
353						0		6.303	16
354						0		7.117	16
355						0		16.579	40
356						0		1.231	4
357						0		8.996	13
358						0		6.787	10
359						0		5.076	8
360						0		8.365	15
361						0		1.570	5
362						0		1.690	3
363						0		17.073	18
364						0		6.061	13
365						0		5.854	8
366						0		9.368	12
367						0		7.057	12
368						0		3.608	7
369						0		14.126	22
370						0		0.488	3
371						0		9.673	23
372						0		6.307	18
373						0		12.671	35
374						0		8.439	16
375						0		0.127	2
376						0		7.657	19
377						0		6.530	17
378						0		8.620	21
379						0		15.159	30
380						0		10.543	27
381						0		4.869	12
382						0		4.951	11
383						0		5.698	12
384						0		10.732	20
385						0		9.323	21
386						0		16.506	28
387						0		12.185	19
388						0		10.662	15
389						0		10.289	15
390						0		7.507	18
391						0		4.870	9
392						0		3.322	7
393						0		9.575	11
394						0		6.456	8
395						0		12.192	15
396						0		6.184	8
397						0		4.073	6
398						0		8.586	11
399						0		14.800	18
400						0		1.392	2
401						0		8.750	20
402						0		9.777	13
403						0		10.715	15
404						0		6.807	12
405						0		6.664	10
406						0		9.358	12
407						0		14.745	17
408						0		9.299	13
409						0		13.598	22
410						0		11.052	16
411						0		11.191	16
412						0		14.897	16
413						0		6.223	10
414						0		3.764	8
415						0		1.578	3
416						0		0.280	2
417						0		4.243	7
418						0		4.306	8
419						0		7.674	12
420						0		1.258	3
421						0		0.502	2
422						0		9.912	16
423						0		11.696	14
424						0		6.515	10
425						0		7.110	11
426						0		3.752	7
427						0		5.545	8
428						0		15.742	19
429						0		0.363	2
430						0		9.876	13
431						0		0.111	2
432						0		8.313	12
433						0		10.065	15
434						0		14.650	21
435						0		6.311	9
436						0		5.318	8
437						0		21.087	29
438						0		5.640	9
439						0		6.693	9
440						0		1.446	4
441						0		9.544	12
442						0		12.405	17
443						0		7.520	17
444						0		8.773	17
445						0		12.723	22
446						0		13.258	18
447						0		7.119	12
448						0		6.837	10
449						0		5.840	12
450						0		10.264	16
451						0		13.151	25
452						0		6.798	11
453						0		8.987	13
454						0		8.539	12
455						0		10.368	12
456						0		4.706	9
457						0		8.524	12
458						0		5.292	9
459						0		16.807	23
460						0		13.639	19
461						0		8.251	11
462						0		3.384	6
463						0		13.853	17
464						0		2.289	7
465						0		9.141	11
466						0		19.534	27
467						0		5.472	9
468						0		1.158	3
469						0		3.815	7
470						0		7.562	15
471						0		23.435	38
472						0		3.924	10
473						0		23.496	35
474						0		8.642	14
475						0		10.043	20
476						0		1.623	5
477						0		6.075	9
478						0		5.330	10
479						0		27.549	32
480						0		11.654	17
481						0		15.970	25
482						0		12.085	19
483						0		15.593	24
484						0		10.696	12
485						0		22.021	33
486						0		33.973	36
487						0		5.928	10
488						0		9.395	12
489						0		10.615	16
490						0		13.703	18
491						0		4.340	8
492						0		9.385	13
493						0		4.833	8
494						0		5.693	8
495						0		8.450	14
496						0		9.777	15
497						0		1.508	4
498						0		16.004	22
499						0		5.713	8
500						0		11.546	16
501						0		7.694	13
502						0		13.898	17
503						0		10.292	14
504						0		5.484	9
505						0		20.258	24
506						0		18.926	22
507						0		12.451	17
508						0		19.464	26
509						0		10.762	14
510						0		19.436	25
511						0		5.406	9
512						0		19.338	23
513						0		8.387	13
514						0		2.672	5
515						0		9.945	13
516						0		1.871	3
517						0		2.847	6
518						0		11.996	18
519						0		19.131	23
520						0		14.295	20
521						0		5.433	9
522						0		6.160	11
523						0		28.635	39
524						0		11.753	17
525						0		13.784	23
526						0		8.358	12
527						0		7.912	10
528						0		17.242	24
529						0		7.987	13
530						0		5.316	7
531						0		29.271	28
532						0		7.523	12
533						0		6.992	9
534						0		10.679	13
535						0		32.791	42
536						0		10.500	13
537						0		41.019	41
538						0		21.915	23
539						0		11.947	21
540						0		16.807	25
541						0		10.102	15
542						0		16.629	39
543						0		17.923	30
544						0		7.152	15
545						0		4.095	9
546						0		7.415	18
547						0		7.359	18
548						0		4.541	11
549						0		3.251	10
550						0		13.235	25
551						0		7.014	14
552						0		5.562	13
553						0		8.509	17
554						0		4.101	10
555						0		12.645	26
556						0		10.994	21
557						0		4.321	10
558						0		5.963	16
559						0		22.270	34
560						0		10.808	25
561						0		23.353	44
562						0		11.700	23
563						0		20.141	33
564						0		18.933	36
565						0		12.354	19
566						0		8.834	21
567						0		20.780	32
568						0		7.932	12
569						0		8.369	15
570						0		16.820	30
571						0		20.186	35
572						0		5.391	14
573						0		1.193	4
574						0		7.071	12
575						0		9.110	16
