Voie rapide	N2	1.618	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N1	1.618	Conakry	0.800	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.618	Conakry	0.094	0.813	LIKELY_DUPLICATE
Route primaire	NC	1.617	Nzérékoré	0.022	0.217	UNDETERMINED
Voie rapide	N3	1.615	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.612	Boké	0.032	0.194	UNDETERMINED
Route tertiaire	NC	1.607	Kindia	0.000	0.848	LIKELY_DUPLICATE
Route tertiaire	NC	1.598	Labé	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.597	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.594	Kindia	0.069	0.621	LIKELY_DUPLICATE
Route secondaire	MA. 500	1.593	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route primaire	NC	1.592	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.587	Conakry	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.587	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route primaire	N24	1.585	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.583	Faranah	0.027	0.216	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.574	Nzérékoré	0.031	0.219	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.572	Boké	0.077	0.641	LIKELY_DUPLICATE
Route tertiaire	NC	1.571	Boké	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.571	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route primaire	NC	1.569	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.567	Kindia	0.036	0.250	OUTSIDE_BDRI_SCOPE
Voie rapide	N3	1.566	Conakry	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	NC	1.564	Boké	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N10	1.562	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N33	1.559	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.559	Mamou	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.558	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.557	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route secondaire	NC	1.557	Boké	0.545	0.667	LIKELY_DUPLICATE
Route tertiaire	NC	1.553	Faranah	0.033	0.433	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.553	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.551	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route secondaire	NC	1.550	Kankan	0.167	0.433	UNDETERMINED
Route primaire	NC	1.550	Nzérékoré	0.000	0.654	LIKELY_DUPLICATE
Route secondaire	NC	1.549	Nzérékoré	0.171	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.546	Mamou	0.156	1.000	LIKELY_DUPLICATE
Voie rapide	N1	1.546	Kindia	0.967	1.000	LIKELY_DUPLICATE
Route primaire	N27	1.543	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.543	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Route primaire	NC	1.539	Conakry	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.539	Kindia	0.059	0.588	LIKELY_DUPLICATE
Route tertiaire	NC	1.538	Faranah	0.000	0.406	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	1.538	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	NC	1.535	Boké	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.534	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Voie rapide	N1	1.531	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.528	Boké	0.000	0.000	LIKELY_LOCAL_ROAD
Voie rapide	N1	1.528	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.526	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.525	Kindia	0.000	0.318	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.522	Kindia	0.000	0.031	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.521	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.521	Boké	0.020	0.196	OUTSIDE_BDRI_SCOPE
Voie rapide	N1	1.519	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N27	1.517	Labé	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	RN5	1.515	Kankan	0.375	0.469	UNDETERMINED
Route tertiaire	NC	1.514	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.514	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route primaire	N30	1.514	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.512	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Voie rapide	N2	1.511	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N18	1.511	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.507	Kankan	0.069	0.414	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	1.503	Mamou	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.502	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.502	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.502	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Voie rapide	N4	1.502	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.501	Labé	0.036	0.357	OUTSIDE_BDRI_SCOPE
Voie rapide	N1;N2	1.499	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.499	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.495	Conakry	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.495	Kankan	0.000	0.148	OUTSIDE_BDRI_SCOPE
Voie rapide	N5	1.486	Labé	1.000	1.000	LIKELY_DUPLICATE
Route primaire	MA. 006	1.481	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.479	Mamou	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.470	Kindia	0.040	0.800	LIKELY_DUPLICATE
Route tertiaire	NC	1.467	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route primaire	NC	1.467	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.466	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.465	Conakry	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.461	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.460	Kindia	0.034	0.207	OUTSIDE_BDRI_SCOPE
Route primaire	KA 080	1.457	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.457	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.454	Labé	0.029	0.265	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.453	Mamou	0.000	0.257	OUTSIDE_BDRI_SCOPE
Route primaire	A8	1.453	Nzérékoré	0.000	0.129	UNDETERMINED
Route tertiaire	NC	1.444	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Route secondaire	NC	1.442	Nzérékoré	0.000	0.111	UNDETERMINED
Route tertiaire	NC	1.441	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.441	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.440	Kankan	0.000	0.426	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.433	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route secondaire	N31	1.431	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.427	Kindia	0.038	0.308	OUTSIDE_BDRI_SCOPE
Route primaire	N24	1.427	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N30	1.422	Kankan	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N1	1.421	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.421	Kankan	0.000	0.077	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.418	Boké	0.087	0.348	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.418	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.417	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.416	Mamou	0.000	0.100	OUTSIDE_BDRI_SCOPE
Route primaire	N30	1.415	Kankan	0.963	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.414	Faranah	0.000	0.111	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.411	Faranah	0.037	0.259	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.406	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.406	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.404	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.403	Kindia	0.033	0.377	OUTSIDE_BDRI_SCOPE
Voie rapide	N3	1.402	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.402	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N6	1.399	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.398	Nzérékoré	0.071	0.286	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.398	Conakry	0.045	0.591	LIKELY_DUPLICATE
Route tertiaire	NC	1.398	Boké	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.390	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.388	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Voie rapide	N6	1.388	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.381	Kindia	0.148	0.370	OUTSIDE_BDRI_SCOPE
Route tertiaire	KA 004	1.372	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.371	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.368	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.363	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.360	Faranah	0.038	0.346	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.359	Mamou	0.029	0.771	LIKELY_DUPLICATE
Route tertiaire	NC	1.356	Kankan	0.000	0.400	OUTSIDE_BDRI_SCOPE
Route primaire	N1	1.354	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.350	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.349	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.345	Boké	0.054	0.270	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.340	Labé	0.048	0.190	OUTSIDE_BDRI_SCOPE
Voie rapide	N1	1.339	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.335	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route primaire	N29	1.335	Faranah	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N1	1.335	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.334	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.334	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.333	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route secondaire	NC	1.332	Boké	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.332	Kindia	0.125	0.542	LIKELY_DUPLICATE
Route primaire	N24	1.332	Boké	1.000	1.000	LIKELY_DUPLICATE
Route primaire	DI 002	1.324	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N10	1.324	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.320	Kankan	0.107	0.357	OUTSIDE_BDRI_SCOPE
Route primaire	N8	1.320	Labé	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N1	1.319	Kindia	0.778	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.318	Kindia	0.044	0.622	LIKELY_DUPLICATE
Route tertiaire	NC	1.317	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.315	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route primaire	NC	1.314	Kindia	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	1.314	Faranah	0.000	0.829	LIKELY_DUPLICATE
Route primaire	KA 086	1.314	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.312	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.311	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route secondaire	NC	1.307	Faranah	0.000	0.259	UNDETERMINED
Route tertiaire	NC	1.303	Labé	0.080	0.320	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	1.302	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Voie rapide	N3	1.301	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.300	Conakry	0.115	0.192	UNDETERMINED
Route tertiaire	NC	1.298	Labé	0.097	0.484	OUTSIDE_BDRI_SCOPE
Voie rapide	N2	1.295	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N2	1.292	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.289	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route primaire	N30	1.287	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.286	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.285	Kankan	0.000	0.120	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.282	Boké	0.103	0.276	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.282	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.281	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Voie rapide	N2	1.278	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.276	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.276	Mamou	0.113	0.451	OUTSIDE_BDRI_SCOPE
Voie rapide	N2	1.274	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.274	Boké	0.043	0.304	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.271	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.270	Boké	0.053	0.211	OUTSIDE_BDRI_SCOPE
Route primaire	N29	1.267	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.266	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.263	Conakry	0.000	0.364	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.262	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.261	Kankan	0.057	0.868	LIKELY_DUPLICATE
Voie rapide	N1	1.259	Kankan	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N5	1.258	Labé	0.778	1.000	LIKELY_DUPLICATE
Voie rapide	N2	1.254	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.253	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.249	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route secondaire	N31	1.247	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.246	Boké	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.245	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.236	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.234	Kindia	0.038	0.462	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	1.234	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.233	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.232	Nzérékoré	0.050	0.200	OUTSIDE_BDRI_SCOPE
Voie rapide	N2	1.228	Mamou	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.227	Kindia	0.033	0.200	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.226	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.225	Kindia	0.000	0.139	OUTSIDE_BDRI_SCOPE
Route primaire	N30	1.221	Faranah	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N5	1.220	Labé	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N5	1.220	Labé	0.957	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.219	Kindia	0.074	0.630	LIKELY_DUPLICATE
Route tertiaire	NC	1.216	Conakry	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.211	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.210	Mamou	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.208	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.205	Kankan	0.000	0.467	OUTSIDE_BDRI_SCOPE
Route primaire	NC	1.202	Conakry	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.202	Nzérékoré	0.029	0.257	OUTSIDE_BDRI_SCOPE
Route primaire	NC	1.200	Conakry	0.000	0.000	POTENTIAL_BDRI_MISSING
Route primaire	NC	1.198	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.198	Nzérékoré	0.000	0.190	OUTSIDE_BDRI_SCOPE
Voie rapide	N1	1.194	Conakry	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.194	Faranah	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.193	Nzérékoré	0.050	0.700	LIKELY_DUPLICATE
Route primaire	NC	1.190	Kindia	0.050	0.650	LIKELY_DUPLICATE
Route tertiaire	NC	1.190	Kindia	0.034	0.552	LIKELY_DUPLICATE
Route tertiaire	NC	1.189	Faranah	0.000	0.188	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.189	Mamou	0.000	0.048	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.188	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Voie rapide	N5	1.184	Labé	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.182	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route secondaire	NC	1.181	Nzérékoré	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.181	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.180	Conakry	0.075	0.175	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.180	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.179	Nzérékoré	0.000	0.045	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.176	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.175	Nzérékoré	0.000	0.280	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.172	Conakry	0.000	0.000	LIKELY_LOCAL_ROAD
Voie rapide	N5	1.171	Labé	0.867	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.163	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.162	Nzérékoré	0.050	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.160	Conakry	0.000	0.000	LIKELY_LOCAL_ROAD
Voie rapide	N2	1.160	Faranah	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N1	1.157	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.153	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.149	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route secondaire	NC	1.149	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.148	Boké	0.037	0.148	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.148	Labé	0.107	0.321	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.148	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.147	Kankan	0.100	0.900	LIKELY_DUPLICATE
Voie rapide	N1	1.147	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.141	Kankan	0.080	0.760	LIKELY_DUPLICATE
Route secondaire	NC	1.141	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.141	Conakry	0.000	0.273	OUTSIDE_BDRI_SCOPE
Route primaire	N24	1.138	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.135	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.127	Mamou	0.000	0.000	LIKELY_LOCAL_ROAD
Route secondaire	N31	1.125	Kankan	0.381	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.125	Labé	0.000	0.000	LIKELY_LOCAL_ROAD
Route primaire	NC	1.123	Boké	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.121	Kankan	0.042	0.292	OUTSIDE_BDRI_SCOPE
Route primaire	N1	1.119	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.119	Nzérékoré	0.034	0.241	OUTSIDE_BDRI_SCOPE
Route primaire	NC	1.116	Conakry	0.000	0.000	POTENTIAL_BDRI_MISSING
Route secondaire	NC	1.115	Conakry	0.049	0.805	LIKELY_DUPLICATE
Voie rapide	N2	1.112	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.111	Labé	0.000	0.000	LIKELY_LOCAL_ROAD
Voie rapide	N6	1.110	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.109	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.108	Labé	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.105	Kankan	0.905	1.000	LIKELY_DUPLICATE
Voie rapide	N6	1.103	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route primaire	N33	1.101	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.100	Boké	0.000	0.000	LIKELY_LOCAL_ROAD
Route primaire	NC	1.100	Boké	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.096	Nzérékoré	0.000	0.263	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.096	Kindia	0.000	0.150	OUTSIDE_BDRI_SCOPE
Route secondaire	NC	1.095	Kindia	0.077	0.769	LIKELY_DUPLICATE
Route tertiaire	NC	1.093	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.093	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Voie rapide	N5	1.090	Labé	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.089	Kindia	0.036	0.643	LIKELY_DUPLICATE
Route secondaire	NC	1.089	Conakry	0.000	0.227	UNDETERMINED
Route primaire	NC	1.085	Nzérékoré	0.000	0.111	UNDETERMINED
Voie rapide	N5	1.083	Mamou	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.080	Nzérékoré	0.360	0.720	LIKELY_DUPLICATE
Route tertiaire	NC	1.079	Boké	0.083	0.292	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.078	Kankan	0.053	0.263	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.077	Boké	0.000	0.250	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.077	Conakry	0.000	0.000	LIKELY_LOCAL_ROAD
Route primaire	KA 086	1.076	Conakry	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N1	1.070	Mamou	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.069	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Voie rapide	N1	1.067	Conakry	0.906	1.000	LIKELY_DUPLICATE
Route primaire	N27	1.066	Labé	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.065	Conakry	0.040	1.000	LIKELY_DUPLICATE
Voie rapide	N6	1.064	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.063	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.061	Nzérékoré	0.050	0.700	LIKELY_DUPLICATE
Route tertiaire	NC	1.058	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.057	Kindia	0.037	0.222	OUTSIDE_BDRI_SCOPE
Route tertiaire	NC	1.057	Boké	0.000	0.625	LIKELY_DUPLICATE
Route tertiaire	NC	1.057	Conakry	0.192	1.000	LIKELY_DUPLICATE
Voie rapide	N2	1.053	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	N31	1.052	Faranah	1.000	1.000	LIKELY_DUPLICATE
Voie rapide	N2	1.052	Faranah	0.708	1.000	LIKELY_DUPLICATE
Voie rapide	N2	1.051	Nzérékoré	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.051	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	N4	1.050	Kindia	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.048	Nzérékoré	0.000	0.000	LIKELY_LOCAL_ROAD
Route primaire	N30	1.047	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.047	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.046	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route secondaire	NC	1.046	Kankan	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.041	Labé	0.900	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.038	Labé	0.176	1.000	LIKELY_DUPLICATE
Voie rapide	N1	1.037	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route tertiaire	NC	1.037	Boké	0.133	1.000	LIKELY_DUPLICATE
Voie rapide	N1	1.037	Faranah	1.000	1.000	LIKELY_DUPLICATE
Route secondaire	NC	1.037	Kankan	0.000	0.000	POTENTIAL_BDRI_MISSING
Route tertiaire	NC	1.033	Kankan	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.032	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
Route tertiaire	NC	1.030	Kindia	0.000	0.000	LIKELY_LOCAL_ROAD
