PONT_SANS_OUVRAGE	Gué	Route non classifiée			32	140983	DALOT	Dalot PK112 Faranah	Kankan	w689957309
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			32	50363	DALOT	Coyah Carref(RN1/RN4)	Kindia	w332379677
PONT_SANS_OUVRAGE	Gué	Route résidentielle			32	2625	DALOT	Dalot PK112 Faranah	Faranah	w416195679
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			32	133746	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w742294909
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			32	132661	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w742294905
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			32	120853	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w745439332
PONT_SANS_OUVRAGE	Gué	Route non classifiée			32	143698	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w730889853
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			32	70861	PONT	Pont de Kolente	Kindia	w330829028
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			31	140559	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w742503196
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			31	105126	RADIER	Radier de Diafore	Kindia	w629934963
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			31	136474	DALOT	Dalot PK112 Faranah	Faranah	w269812657
PONT_SANS_OUVRAGE	Gué	Route non classifiée			31	10365	PONT	Pont de Kolente	Kindia	w329860679
PONT_SANS_OUVRAGE	Gué	Route non classifiée			31	75133	PONT	Pont de Kolente	Kindia	w330844995
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			31	118613	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w746295354
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			30	97240	RADIER	Radier de Diafore	Boké	w628483615
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			30	120596	PONT	Pont du Konkoure	Kindia	w647239490
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			30	144163	PONT	Pont de Milo	Kankan	w1084529666
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			30	117670	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w746061921
PONT_SANS_OUVRAGE	Gué	Route non classifiée			30	49096	DALOT	Coyah Carref(RN1/RN4)	Kindia	w332047110
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			30	118290	PONT	Pont du Konkoure	Boké	w639349935
PONT_SANS_OUVRAGE	Gué	Chemin non carrossable			30	139920	PONCEAU	Ponceau PK15 Nzerekore	Nzérékoré	w744143697
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			29	84805	RADIER	Radier de Diafore	Boké	w632251122
PONT_SANS_OUVRAGE	Gué	Chemin carrossable			29	144526	PONT	Pont de Milo	Kankan	w1084529722
